split,image,class_id,x_center,y_center,width,height
valid,image0028050.jpg,7,0.499,0.499,0.999,0.999
valid,image0028057.jpg,6,0.499,0.499,0.999,0.999
valid,image0028063.jpg,0,0.499,0.499,0.999,0.999
valid,image0028066.jpg,3,0.499,0.499,0.999,0.999
valid,image0028077.jpg,5,0.499,0.499,0.999,0.999
valid,image0028087.jpg,0,0.499,0.499,0.999,0.999
valid,image0028094.jpg,3,0.499,0.499,0.999,0.999
valid,image0028097.jpg,0,0.499,0.499,0.999,0.999
valid,image0028107.jpg,0,0.499,0.499,0.999,0.999
valid,image0028114.jpg,6,0.499,0.499,0.999,0.999
valid,image0028116.jpg,1,0.499,0.499,0.999,0.999
valid,image0028126.jpg,6,0.499,0.499,0.999,0.999
valid,image0028136.jpg,0,0.499,0.499,0.999,0.999
valid,image0028140.jpg,7,0.499,0.499,0.999,0.999
valid,image0028141.jpg,6,0.499,0.499,0.999,0.999
valid,image0028153.jpg,3,0.499,0.499,0.999,0.999
valid,image0028157.jpg,0,0.499,0.499,0.999,0.999
valid,image0028175.jpg,4,0.499,0.499,0.999,0.999
valid,image0028177.jpg,6,0.499,0.499,0.999,0.999
valid,image0028178.jpg,6,0.499,0.499,0.999,0.999
valid,image0028181.jpg,5,0.499,0.499,0.999,0.999
valid,image0028187.jpg,5,0.499,0.499,0.999,0.999
valid,image0028193.jpg,6,0.499,0.499,0.999,0.999
valid,image0028205.jpg,3,0.499,0.499,0.999,0.999
valid,image0028213.jpg,6,0.499,0.499,0.999,0.999
valid,image0028233.jpg,6,0.499,0.499,0.999,0.999
valid,image0028235.jpg,2,0.499,0.499,0.999,0.999
valid,image0028241.jpg,5,0.499,0.499,0.999,0.999
valid,image0028245.jpg,1,0.499,0.499,0.999,0.999
valid,image0028248.jpg,6,0.499,0.499,0.999,0.999
valid,image0028251.jpg,0,0.499,0.499,0.999,0.999
valid,image0028255.jpg,0,0.499,0.499,0.999,0.999
valid,image0028257.jpg,3,0.499,0.499,0.999,0.999
valid,image0028263.jpg,6,0.499,0.499,0.999,0.999
valid,image0028266.jpg,2,0.499,0.499,0.999,0.999
valid,image0028268.jpg,0,0.499,0.499,0.999,0.999
valid,image0028270.jpg,6,0.499,0.499,0.999,0.999
valid,image0028271.jpg,0,0.499,0.499,0.999,0.999
valid,image0028275.jpg,0,0.499,0.499,0.999,0.999
valid,image0028297.jpg,6,0.499,0.499,0.999,0.999
valid,image0028331.jpg,0,0.499,0.499,0.999,0.999
valid,image0028332.jpg,0,0.499,0.499,0.999,0.999
valid,image0028340.jpg,6,0.499,0.499,0.999,0.999
valid,image0028344.jpg,0,0.499,0.499,0.999,0.999
valid,image0028348.jpg,3,0.499,0.499,0.999,0.999
valid,image0028354.jpg,6,0.499,0.499,0.999,0.999
valid,image0028368.jpg,0,0.499,0.499,0.999,0.999
valid,image0028370.jpg,6,0.499,0.499,0.999,0.999
valid,image0028373.jpg,2,0.499,0.499,0.999,0.999
valid,image0028378.jpg,1,0.499,0.499,0.999,0.999
valid,image0028387.jpg,6,0.499,0.499,0.999,0.999
valid,image0028398.jpg,2,0.499,0.499,0.999,0.999
valid,image0028400.jpg,0,0.499,0.499,0.999,0.999
valid,image0028412.jpg,5,0.499,0.499,0.999,0.999
valid,image0028428.jpg,5,0.499,0.499,0.999,0.999
valid,image0028434.jpg,5,0.499,0.499,0.999,0.999
valid,image0028439.jpg,6,0.499,0.499,0.999,0.999
valid,image0028440.jpg,7,0.499,0.499,0.999,0.999
valid,image0028441.jpg,0,0.499,0.499,0.999,0.999
valid,image0028449.jpg,5,0.499,0.499,0.999,0.999
valid,image0028459.jpg,1,0.499,0.499,0.999,0.999
valid,image0028460.jpg,3,0.499,0.499,0.999,0.999
valid,image0028473.jpg,7,0.499,0.499,0.999,0.999
valid,image0028484.jpg,5,0.499,0.499,0.999,0.999
valid,image0028499.jpg,6,0.499,0.499,0.999,0.999
valid,image0028530.jpg,3,0.499,0.499,0.999,0.999
valid,image0028533.jpg,3,0.499,0.499,0.999,0.999
valid,image0028539.jpg,1,0.499,0.499,0.999,0.999
valid,image0028540.jpg,7,0.499,0.499,0.999,0.999
valid,image0028542.jpg,7,0.499,0.499,0.999,0.999
valid,image0028543.jpg,3,0.499,0.499,0.999,0.999
valid,image0028546.jpg,1,0.499,0.499,0.999,0.999
valid,image0028547.jpg,2,0.499,0.499,0.999,0.999
valid,image0028550.jpg,2,0.499,0.499,0.999,0.999
valid,image0028556.jpg,3,0.499,0.499,0.999,0.999
valid,image0028561.jpg,5,0.499,0.499,0.999,0.999
valid,image0028563.jpg,0,0.499,0.499,0.999,0.999
valid,image0028566.jpg,6,0.499,0.499,0.999,0.999
valid,image0028574.jpg,6,0.499,0.499,0.999,0.999
valid,image0028577.jpg,6,0.499,0.499,0.999,0.999
valid,image0028601.jpg,1,0.499,0.499,0.999,0.999
valid,image0028606.jpg,0,0.499,0.499,0.999,0.999
valid,image0028621.jpg,6,0.499,0.499,0.999,0.999
valid,image0028625.jpg,3,0.499,0.499,0.999,0.999
valid,image0028627.jpg,0,0.499,0.499,0.999,0.999
valid,image0028628.jpg,3,0.499,0.499,0.999,0.999
valid,image0028630.jpg,6,0.499,0.499,0.999,0.999
valid,image0028635.jpg,7,0.499,0.499,0.999,0.999
valid,image0028639.jpg,7,0.499,0.499,0.999,0.999
valid,image0028646.jpg,5,0.499,0.499,0.999,0.999
valid,image0028674.jpg,6,0.499,0.499,0.999,0.999
valid,image0028688.jpg,6,0.499,0.499,0.999,0.999
valid,image0028695.jpg,6,0.499,0.499,0.999,0.999
valid,image0028697.jpg,7,0.499,0.499,0.999,0.999
valid,image0028699.jpg,5,0.499,0.499,0.999,0.999
valid,image0028727.jpg,1,0.499,0.499,0.999,0.999
valid,image0028738.jpg,0,0.499,0.499,0.999,0.999
valid,image0028739.jpg,6,0.499,0.499,0.999,0.999
valid,image0028753.jpg,3,0.499,0.499,0.999,0.999
valid,image0028754.jpg,6,0.499,0.499,0.999,0.999
valid,image0028759.jpg,0,0.499,0.499,0.999,0.999
valid,image0028775.jpg,2,0.499,0.499,0.999,0.999
valid,image0028776.jpg,2,0.499,0.499,0.999,0.999
valid,image0028778.jpg,3,0.499,0.499,0.999,0.999
valid,image0028795.jpg,1,0.499,0.499,0.999,0.999
valid,image0028811.jpg,0,0.499,0.499,0.999,0.999
valid,image0028822.jpg,0,0.499,0.499,0.999,0.999
valid,image0028825.jpg,0,0.499,0.499,0.999,0.999
valid,image0028831.jpg,7,0.499,0.499,0.999,0.999
valid,image0028840.jpg,0,0.499,0.499,0.999,0.999
valid,image0028841.jpg,2,0.499,0.499,0.999,0.999
valid,image0028842.jpg,7,0.499,0.499,0.999,0.999
valid,image0028851.jpg,3,0.499,0.499,0.999,0.999
valid,image0028858.jpg,0,0.499,0.499,0.999,0.999
valid,image0028870.jpg,0,0.499,0.499,0.999,0.999
valid,image0028871.jpg,4,0.499,0.499,0.999,0.999
valid,image0028878.jpg,7,0.499,0.499,0.999,0.999
valid,image0028896.jpg,2,0.499,0.499,0.999,0.999
valid,image0028901.jpg,0,0.499,0.499,0.999,0.999
valid,image0028907.jpg,3,0.499,0.499,0.999,0.999
valid,image0028908.jpg,7,0.499,0.499,0.999,0.999
valid,image0028913.jpg,0,0.499,0.499,0.999,0.999
valid,image0028968.jpg,2,0.499,0.499,0.999,0.999
valid,image0028976.jpg,3,0.499,0.499,0.999,0.999
valid,image0029002.jpg,0,0.499,0.499,0.999,0.999
valid,image0029019.jpg,3,0.499,0.499,0.999,0.999
valid,image0029020.jpg,2,0.499,0.499,0.999,0.999
valid,image0029038.jpg,3,0.499,0.499,0.999,0.999
valid,image0029048.jpg,7,0.499,0.499,0.999,0.999
valid,image0029049.jpg,1,0.499,0.499,0.999,0.999
valid,image0029069.jpg,1,0.499,0.499,0.999,0.999
valid,image0029076.jpg,6,0.499,0.499,0.999,0.999
valid,image0029094.jpg,5,0.499,0.499,0.999,0.999
valid,image0029097.jpg,7,0.499,0.499,0.999,0.999
valid,image0029099.jpg,1,0.499,0.499,0.999,0.999
valid,image0029112.jpg,6,0.499,0.499,0.999,0.999
valid,image0029134.jpg,0,0.499,0.499,0.999,0.999
valid,image0029135.jpg,7,0.499,0.499,0.999,0.999
valid,image0029146.jpg,7,0.499,0.499,0.999,0.999
valid,image0029151.jpg,7,0.499,0.499,0.999,0.999
valid,image0029177.jpg,7,0.499,0.499,0.999,0.999
valid,image0029181.jpg,7,0.499,0.499,0.999,0.999
valid,image0029199.jpg,6,0.499,0.499,0.999,0.999
valid,image0029204.jpg,0,0.499,0.499,0.999,0.999
valid,image0029219.jpg,3,0.499,0.499,0.999,0.999
valid,image0029228.jpg,5,0.499,0.499,0.999,0.999
valid,image0029232.jpg,2,0.499,0.499,0.999,0.999
valid,image0029240.jpg,7,0.499,0.499,0.999,0.999
valid,image0029250.jpg,6,0.499,0.499,0.999,0.999
valid,image0029261.jpg,1,0.499,0.499,0.999,0.999
valid,image0029263.jpg,3,0.499,0.499,0.999,0.999
valid,image0029279.jpg,7,0.499,0.499,0.999,0.999
valid,image0029287.jpg,6,0.499,0.499,0.999,0.999
valid,image0029292.jpg,2,0.499,0.499,0.999,0.999
valid,image0029308.jpg,6,0.499,0.499,0.999,0.999
valid,image0029317.jpg,1,0.499,0.499,0.999,0.999
valid,image0029318.jpg,0,0.499,0.499,0.999,0.999
valid,image0029320.jpg,6,0.499,0.499,0.999,0.999
valid,image0029329.jpg,7,0.499,0.499,0.999,0.999
valid,image0029334.jpg,0,0.499,0.499,0.999,0.999
valid,image0029341.jpg,2,0.499,0.499,0.999,0.999
valid,image0029344.jpg,1,0.499,0.499,0.999,0.999
valid,image0029351.jpg,3,0.499,0.499,0.999,0.999
valid,image0029352.jpg,2,0.499,0.499,0.999,0.999
valid,image0029365.jpg,5,0.499,0.499,0.999,0.999
valid,image0029367.jpg,1,0.499,0.499,0.999,0.999
valid,image0029369.jpg,0,0.499,0.499,0.999,0.999
valid,image0029377.jpg,6,0.499,0.499,0.999,0.999
valid,image0029384.jpg,6,0.499,0.499,0.999,0.999
valid,image0029390.jpg,3,0.499,0.499,0.999,0.999
valid,image0029398.jpg,7,0.499,0.499,0.999,0.999
valid,image0029400.jpg,5,0.499,0.499,0.999,0.999
valid,image0029403.jpg,7,0.499,0.499,0.999,0.999
valid,image0029406.jpg,6,0.499,0.499,0.999,0.999
valid,image0029420.jpg,2,0.499,0.499,0.999,0.999
valid,image0029422.jpg,0,0.499,0.499,0.999,0.999
valid,image0029429.jpg,7,0.499,0.499,0.999,0.999
valid,image0029442.jpg,2,0.499,0.499,0.999,0.999
valid,image0029452.jpg,7,0.499,0.499,0.999,0.999
valid,image0029455.jpg,5,0.499,0.499,0.999,0.999
valid,image0029459.jpg,0,0.499,0.499,0.999,0.999
valid,image0029470.jpg,3,0.499,0.499,0.999,0.999
valid,image0029489.jpg,6,0.499,0.499,0.999,0.999
valid,image0029490.jpg,3,0.499,0.499,0.999,0.999
valid,image0029504.jpg,6,0.499,0.499,0.999,0.999
valid,image0029505.jpg,6,0.499,0.499,0.999,0.999
valid,image0029512.jpg,3,0.499,0.499,0.999,0.999
valid,image0029539.jpg,6,0.499,0.499,0.999,0.999
valid,image0029542.jpg,5,0.499,0.499,0.999,0.999
valid,image0029555.jpg,7,0.499,0.499,0.999,0.999
valid,image0029558.jpg,0,0.499,0.499,0.999,0.999
valid,image0029562.jpg,0,0.499,0.499,0.999,0.999
valid,image0029582.jpg,6,0.499,0.499,0.999,0.999
valid,image0029594.jpg,4,0.499,0.499,0.999,0.999
valid,image0029596.jpg,3,0.499,0.499,0.999,0.999
valid,image0029597.jpg,2,0.499,0.499,0.999,0.999
valid,image0029602.jpg,6,0.499,0.499,0.999,0.999
valid,image0029604.jpg,6,0.499,0.499,0.999,0.999
valid,image0029605.jpg,3,0.499,0.499,0.999,0.999
valid,image0029613.jpg,7,0.499,0.499,0.999,0.999
valid,image0029623.jpg,0,0.499,0.499,0.999,0.999
valid,image0029632.jpg,2,0.499,0.499,0.999,0.999
valid,image0029634.jpg,7,0.499,0.499,0.999,0.999
valid,image0029639.jpg,6,0.499,0.499,0.999,0.999
valid,image0029640.jpg,6,0.499,0.499,0.999,0.999
valid,image0029641.jpg,0,0.499,0.499,0.999,0.999
valid,image0029651.jpg,0,0.499,0.499,0.999,0.999
valid,image0029652.jpg,7,0.499,0.499,0.999,0.999
valid,image0029658.jpg,0,0.499,0.499,0.999,0.999
valid,image0029662.jpg,2,0.499,0.499,0.999,0.999
valid,image0029663.jpg,6,0.499,0.499,0.999,0.999
valid,image0029675.jpg,3,0.499,0.499,0.999,0.999
valid,image0029683.jpg,7,0.499,0.499,0.999,0.999
valid,image0029687.jpg,7,0.499,0.499,0.999,0.999
valid,image0029693.jpg,1,0.499,0.499,0.999,0.999
valid,image0029697.jpg,6,0.499,0.499,0.999,0.999
valid,image0029726.jpg,0,0.499,0.499,0.999,0.999
valid,image0029727.jpg,3,0.499,0.499,0.999,0.999
valid,image0029733.jpg,7,0.499,0.499,0.999,0.999
valid,image0029735.jpg,0,0.499,0.499,0.999,0.999
valid,image0029736.jpg,0,0.499,0.499,0.999,0.999
valid,image0029748.jpg,1,0.499,0.499,0.999,0.999
valid,image0029749.jpg,2,0.499,0.499,0.999,0.999
valid,image0029753.jpg,0,0.499,0.499,0.999,0.999
valid,image0029754.jpg,0,0.499,0.499,0.999,0.999
valid,image0029760.jpg,0,0.499,0.499,0.999,0.999
valid,image0029770.jpg,6,0.499,0.499,0.999,0.999
valid,image0029771.jpg,3,0.499,0.499,0.999,0.999
valid,image0029794.jpg,7,0.499,0.499,0.999,0.999
valid,image0029801.jpg,0,0.499,0.499,0.999,0.999
valid,image0029823.jpg,7,0.499,0.499,0.999,0.999
valid,image0029832.jpg,7,0.499,0.499,0.999,0.999
valid,image0029835.jpg,2,0.499,0.499,0.999,0.999
valid,image0029839.jpg,6,0.499,0.499,0.999,0.999
valid,image0029846.jpg,6,0.499,0.499,0.999,0.999
valid,image0029854.jpg,7,0.499,0.499,0.999,0.999
valid,image0029864.jpg,0,0.499,0.499,0.999,0.999
valid,image0029869.jpg,7,0.499,0.499,0.999,0.999
valid,image0029871.jpg,6,0.499,0.499,0.999,0.999
valid,image0029893.jpg,1,0.499,0.499,0.999,0.999
valid,image0029895.jpg,0,0.499,0.499,0.999,0.999
valid,image0029899.jpg,0,0.499,0.499,0.999,0.999
valid,image0029908.jpg,6,0.499,0.499,0.999,0.999
valid,image0029918.jpg,7,0.499,0.499,0.999,0.999
valid,image0029923.jpg,3,0.499,0.499,0.999,0.999
valid,image0029928.jpg,0,0.499,0.499,0.999,0.999
valid,image0029933.jpg,6,0.499,0.499,0.999,0.999
valid,image0029936.jpg,3,0.499,0.499,0.999,0.999
valid,image0029947.jpg,6,0.499,0.499,0.999,0.999
valid,image0029966.jpg,6,0.499,0.499,0.999,0.999
valid,image0029977.jpg,5,0.499,0.499,0.999,0.999
valid,image0029996.jpg,7,0.499,0.499,0.999,0.999
valid,image0030005.jpg,5,0.499,0.499,0.999,0.999
valid,image0030013.jpg,7,0.499,0.499,0.999,0.999
valid,image0030020.jpg,1,0.499,0.499,0.999,0.999
valid,image0030025.jpg,6,0.499,0.499,0.999,0.999
valid,image0030035.jpg,7,0.499,0.499,0.999,0.999
valid,image0030063.jpg,2,0.499,0.499,0.999,0.999
valid,image0030066.jpg,7,0.499,0.499,0.999,0.999
valid,image0030067.jpg,2,0.499,0.499,0.999,0.999
valid,image0030069.jpg,2,0.499,0.499,0.999,0.999
valid,image0030076.jpg,7,0.499,0.499,0.999,0.999
valid,image0030085.jpg,3,0.499,0.499,0.999,0.999
valid,image0030093.jpg,7,0.499,0.499,0.999,0.999
valid,image0030096.jpg,0,0.499,0.499,0.999,0.999
valid,image0030111.jpg,7,0.499,0.499,0.999,0.999
valid,image0030119.jpg,0,0.499,0.499,0.999,0.999
valid,image0030121.jpg,0,0.499,0.499,0.999,0.999
valid,image0030125.jpg,6,0.499,0.499,0.999,0.999
valid,image0030129.jpg,3,0.499,0.499,0.999,0.999
valid,image0030130.jpg,5,0.499,0.499,0.999,0.999
valid,image0030144.jpg,7,0.499,0.499,0.999,0.999
valid,image0030163.jpg,6,0.499,0.499,0.999,0.999
valid,image0030169.jpg,1,0.499,0.499,0.999,0.999
valid,image0030175.jpg,5,0.499,0.499,0.999,0.999
valid,image0030192.jpg,0,0.499,0.499,0.999,0.999
valid,image0030201.jpg,1,0.499,0.499,0.999,0.999
valid,image0030213.jpg,6,0.499,0.499,0.999,0.999
valid,image0030216.jpg,0,0.499,0.499,0.999,0.999
valid,image0030217.jpg,0,0.499,0.499,0.999,0.999
valid,image0030225.jpg,1,0.499,0.499,0.999,0.999
valid,image0030237.jpg,7,0.499,0.499,0.999,0.999
valid,image0030253.jpg,6,0.499,0.499,0.999,0.999
valid,image0030261.jpg,3,0.499,0.499,0.999,0.999
valid,image0030272.jpg,0,0.499,0.499,0.999,0.999
valid,image0030281.jpg,5,0.499,0.499,0.999,0.999
valid,image0030285.jpg,3,0.499,0.499,0.999,0.999
valid,image0030304.jpg,0,0.499,0.499,0.999,0.999
valid,image0030305.jpg,6,0.499,0.499,0.999,0.999
valid,image0030319.jpg,1,0.499,0.499,0.999,0.999
valid,image0030325.jpg,5,0.499,0.499,0.999,0.999
valid,image0030333.jpg,3,0.499,0.499,0.999,0.999
valid,image0030341.jpg,7,0.499,0.499,0.999,0.999
valid,image0030346.jpg,6,0.499,0.499,0.999,0.999
valid,image0030359.jpg,6,0.499,0.499,0.999,0.999
valid,image0030379.jpg,6,0.499,0.499,0.999,0.999
valid,image0030380.jpg,3,0.499,0.499,0.999,0.999
valid,image0030391.jpg,1,0.499,0.499,0.999,0.999
valid,image0030407.jpg,0,0.499,0.499,0.999,0.999
valid,image0030426.jpg,0,0.499,0.499,0.999,0.999
valid,image0030431.jpg,0,0.499,0.499,0.999,0.999
valid,image0030443.jpg,0,0.499,0.499,0.999,0.999
valid,image0030445.jpg,7,0.499,0.499,0.999,0.999
valid,image0030446.jpg,3,0.499,0.499,0.999,0.999
valid,image0030447.jpg,0,0.499,0.499,0.999,0.999
valid,image0030463.jpg,3,0.499,0.499,0.999,0.999
valid,image0030470.jpg,0,0.499,0.499,0.999,0.999
valid,image0030475.jpg,0,0.499,0.499,0.999,0.999
valid,image0030476.jpg,0,0.499,0.499,0.999,0.999
valid,image0030485.jpg,6,0.499,0.499,0.999,0.999
valid,image0030489.jpg,5,0.499,0.499,0.999,0.999
valid,image0030491.jpg,6,0.499,0.499,0.999,0.999
valid,image0030495.jpg,3,0.499,0.499,0.999,0.999
valid,image0030505.jpg,7,0.499,0.499,0.999,0.999
valid,image0030514.jpg,5,0.499,0.499,0.999,0.999
valid,image0030536.jpg,0,0.499,0.499,0.999,0.999
valid,image0030541.jpg,0,0.499,0.499,0.999,0.999
valid,image0030547.jpg,0,0.499,0.499,0.999,0.999
valid,image0030562.jpg,0,0.499,0.499,0.999,0.999
valid,image0030564.jpg,0,0.499,0.499,0.999,0.999
valid,image0030570.jpg,6,0.499,0.499,0.999,0.999
valid,image0030574.jpg,0,0.499,0.499,0.999,0.999
valid,image0030584.jpg,3,0.499,0.499,0.999,0.999
valid,image0030611.jpg,4,0.499,0.499,0.999,0.999
valid,image0030616.jpg,7,0.499,0.499,0.999,0.999
valid,image0030620.jpg,7,0.499,0.499,0.999,0.999
valid,image0030626.jpg,0,0.499,0.499,0.999,0.999
valid,image0030638.jpg,1,0.499,0.499,0.999,0.999
valid,image0030642.jpg,0,0.499,0.499,0.999,0.999
valid,image0030661.jpg,0,0.499,0.499,0.999,0.999
valid,image0030662.jpg,3,0.499,0.499,0.999,0.999
valid,image0030668.jpg,0,0.499,0.499,0.999,0.999
valid,image0030672.jpg,7,0.499,0.499,0.999,0.999
valid,image0030673.jpg,0,0.499,0.499,0.999,0.999
valid,image0030677.jpg,0,0.499,0.499,0.999,0.999
valid,image0030678.jpg,7,0.499,0.499,0.999,0.999
valid,image0030679.jpg,0,0.499,0.499,0.999,0.999
valid,image0030687.jpg,1,0.499,0.499,0.999,0.999
valid,image0030691.jpg,7,0.499,0.499,0.999,0.999
valid,image0030692.jpg,1,0.499,0.499,0.999,0.999
valid,image0030695.jpg,0,0.499,0.499,0.999,0.999
valid,image0030699.jpg,7,0.499,0.499,0.999,0.999
valid,image0030722.jpg,3,0.499,0.499,0.999,0.999
valid,image0030726.jpg,7,0.499,0.499,0.999,0.999
valid,image0030737.jpg,0,0.499,0.499,0.999,0.999
valid,image0030742.jpg,0,0.499,0.499,0.999,0.999
valid,image0030746.jpg,2,0.499,0.499,0.999,0.999
valid,image0030758.jpg,2,0.499,0.499,0.999,0.999
valid,image0030764.jpg,3,0.499,0.499,0.999,0.999
valid,image0030778.jpg,3,0.499,0.499,0.999,0.999
valid,image0030790.jpg,7,0.499,0.499,0.999,0.999
valid,image0030792.jpg,3,0.499,0.499,0.999,0.999
valid,image0030795.jpg,6,0.499,0.499,0.999,0.999
valid,image0030796.jpg,2,0.499,0.499,0.999,0.999
valid,image0030804.jpg,7,0.499,0.499,0.999,0.999
valid,image0030805.jpg,3,0.499,0.499,0.999,0.999
valid,image0030829.jpg,3,0.499,0.499,0.999,0.999
valid,image0030833.jpg,7,0.499,0.499,0.999,0.999
valid,image0030867.jpg,3,0.499,0.499,0.999,0.999
valid,image0030868.jpg,3,0.499,0.499,0.999,0.999
valid,image0030885.jpg,3,0.499,0.499,0.999,0.999
valid,image0030893.jpg,3,0.499,0.499,0.999,0.999
valid,image0030906.jpg,2,0.499,0.499,0.999,0.999
valid,image0030910.jpg,2,0.499,0.499,0.999,0.999
valid,image0030912.jpg,0,0.499,0.499,0.999,0.999
valid,image0030917.jpg,7,0.499,0.499,0.999,0.999
valid,image0030922.jpg,7,0.499,0.499,0.999,0.999
valid,image0030923.jpg,3,0.499,0.499,0.999,0.999
valid,image0030926.jpg,7,0.499,0.499,0.999,0.999
valid,image0030928.jpg,1,0.499,0.499,0.999,0.999
valid,image0030932.jpg,7,0.499,0.499,0.999,0.999
valid,image0030961.jpg,7,0.499,0.499,0.999,0.999
valid,image0030963.jpg,5,0.499,0.499,0.999,0.999
valid,image0030973.jpg,7,0.499,0.499,0.999,0.999
valid,image0030975.jpg,0,0.499,0.499,0.999,0.999
valid,image0030989.jpg,5,0.499,0.499,0.999,0.999
valid,image0031002.jpg,2,0.499,0.499,0.999,0.999
valid,image0031012.jpg,4,0.499,0.499,0.999,0.999
valid,image0031014.jpg,2,0.499,0.499,0.999,0.999
valid,image0031015.jpg,1,0.499,0.499,0.999,0.999
valid,image0031038.jpg,7,0.499,0.499,0.999,0.999
valid,image0031063.jpg,5,0.499,0.499,0.999,0.999
valid,image0031071.jpg,3,0.499,0.499,0.999,0.999
valid,image0031079.jpg,3,0.499,0.499,0.999,0.999
valid,image0031085.jpg,7,0.499,0.499,0.999,0.999
valid,image0031087.jpg,2,0.499,0.499,0.999,0.999
valid,image0031088.jpg,3,0.499,0.499,0.999,0.999
valid,image0031095.jpg,7,0.499,0.499,0.999,0.999
valid,image0031098.jpg,3,0.499,0.499,0.999,0.999
valid,image0031101.jpg,2,0.499,0.499,0.999,0.999
valid,image0031106.jpg,2,0.499,0.499,0.999,0.999
valid,image0031141.jpg,3,0.499,0.499,0.999,0.999
valid,image0031144.jpg,3,0.499,0.499,0.999,0.999
valid,image0031155.jpg,2,0.499,0.499,0.999,0.999
valid,image0031161.jpg,7,0.499,0.499,0.999,0.999
valid,image0031171.jpg,7,0.499,0.499,0.999,0.999
valid,image0031192.jpg,7,0.499,0.499,0.999,0.999
valid,image0031193.jpg,7,0.499,0.499,0.999,0.999
valid,image0031199.jpg,7,0.499,0.499,0.999,0.999
valid,image0031200.jpg,6,0.499,0.499,0.999,0.999
valid,image0031224.jpg,5,0.499,0.499,0.999,0.999
valid,image0031234.jpg,7,0.499,0.499,0.999,0.999
valid,image0031238.jpg,7,0.499,0.499,0.999,0.999
valid,image0031254.jpg,4,0.499,0.499,0.999,0.999
valid,image0031264.jpg,7,0.499,0.499,0.999,0.999
valid,image0031268.jpg,7,0.499,0.499,0.999,0.999
valid,image0031273.jpg,6,0.499,0.499,0.999,0.999
valid,image0031279.jpg,2,0.499,0.499,0.999,0.999
valid,image0031282.jpg,3,0.499,0.499,0.999,0.999
valid,image0031284.jpg,7,0.499,0.499,0.999,0.999
valid,image0031288.jpg,7,0.499,0.499,0.999,0.999
valid,image0031315.jpg,2,0.499,0.499,0.999,0.999
valid,image0031316.jpg,7,0.499,0.499,0.999,0.999
valid,image0031320.jpg,2,0.499,0.499,0.999,0.999
valid,image0031324.jpg,3,0.499,0.499,0.999,0.999
valid,image0031328.jpg,3,0.499,0.499,0.999,0.999
valid,image0031340.jpg,3,0.499,0.499,0.999,0.999
valid,image0031342.jpg,3,0.499,0.499,0.999,0.999
valid,image0031344.jpg,7,0.499,0.499,0.999,0.999
valid,image0031346.jpg,6,0.499,0.499,0.999,0.999
valid,image0031355.jpg,2,0.499,0.499,0.999,0.999
valid,image0031360.jpg,2,0.499,0.499,0.999,0.999
valid,image0031374.jpg,7,0.499,0.499,0.999,0.999
valid,image0031378.jpg,7,0.499,0.499,0.999,0.999
valid,image0031383.jpg,3,0.499,0.499,0.999,0.999
valid,image0031384.jpg,7,0.499,0.499,0.999,0.999
valid,image0031385.jpg,3,0.499,0.499,0.999,0.999
valid,image0031392.jpg,3,0.499,0.499,0.999,0.999
valid,image0031395.jpg,3,0.499,0.499,0.999,0.999
valid,image0031403.jpg,7,0.499,0.499,0.999,0.999
valid,image0031413.jpg,7,0.499,0.499,0.999,0.999
valid,image0031427.jpg,7,0.499,0.499,0.999,0.999
valid,image0031437.jpg,0,0.499,0.499,0.999,0.999
valid,image0031442.jpg,7,0.499,0.499,0.999,0.999
valid,image0031450.jpg,7,0.499,0.499,0.999,0.999
valid,image0031455.jpg,3,0.499,0.499,0.999,0.999
valid,image0031456.jpg,7,0.499,0.499,0.999,0.999
valid,image0031458.jpg,0,0.499,0.499,0.999,0.999
valid,image0031463.jpg,3,0.499,0.499,0.999,0.999
valid,image0031468.jpg,7,0.499,0.499,0.999,0.999
valid,image0031474.jpg,2,0.499,0.499,0.999,0.999
valid,image0031492.jpg,1,0.499,0.499,0.999,0.999
valid,image0031494.jpg,7,0.499,0.499,0.999,0.999
valid,image0031502.jpg,7,0.499,0.499,0.999,0.999
valid,image0031506.jpg,7,0.499,0.499,0.999,0.999
valid,image0031511.jpg,3,0.499,0.499,0.999,0.999
valid,image0031521.jpg,3,0.499,0.499,0.999,0.999
valid,image0031526.jpg,2,0.499,0.499,0.999,0.999
valid,image0031527.jpg,0,0.499,0.499,0.999,0.999
valid,image0031530.jpg,7,0.499,0.499,0.999,0.999
valid,image0031535.jpg,2,0.499,0.499,0.999,0.999
valid,image0031537.jpg,4,0.499,0.499,0.999,0.999
valid,image0031538.jpg,7,0.499,0.499,0.999,0.999
valid,image0031542.jpg,7,0.499,0.499,0.999,0.999
valid,image0031544.jpg,1,0.499,0.499,0.999,0.999
valid,image0031553.jpg,0,0.499,0.499,0.999,0.999
valid,image0031570.jpg,1,0.499,0.499,0.999,0.999
valid,image0031575.jpg,1,0.499,0.499,0.999,0.999
valid,image0031576.jpg,4,0.499,0.499,0.999,0.999
valid,image0031577.jpg,3,0.499,0.499,0.999,0.999
valid,image0031578.jpg,1,0.499,0.499,0.999,0.999
valid,image0031593.jpg,6,0.499,0.499,0.999,0.999
valid,image0031594.jpg,7,0.499,0.499,0.999,0.999
valid,image0031606.jpg,3,0.499,0.499,0.999,0.999
valid,image0031615.jpg,7,0.499,0.499,0.999,0.999
valid,image0031637.jpg,7,0.499,0.499,0.999,0.999
